id	entity	label	right
13717	韩国化妆品集团公司	ni	
7011	克里斯·安德森	nh	
28658	华为钱包	ni	
17405	江莱	ni	
19847	薛之谦娄艺潇	nh	
30273	延庆分局	ni	
20327	上海中油	ni	
20	网红	nh	
25697	若刊	ni	
5088	恒大俱乐部	ni	
19885	上海香蕉计划电子游戏有限公司	ni	
20056	赤峰市分行营业部	ni	
29758	达维多	ni	
184	瑞纳	ni	
2561	亚甲基	ni	
23414	美国杜邦公司	ni	
9765	马三进四	nh	
6675	余光中	ni	
17291	姜蓉	ni	
19195	吉野	ni	
15631	张伯苓	ni	
11179	克拉夫琴科	ni	
24595	北京球迷	ni	
15504	汶洛斯帕洛斯	ni	
10553	exists	ni	
18071	朴槿惠	ni	
21475	冯国璋	ni	
5663	王礼包	ni	
20247	中华人民共和国中央	ni	
22034	李运秋	ni	
7767	如来	nh	
22473	弗朗西斯	ni	
10672	汤姆	ni	
1656	北京联通	ni	
14382	斯特林	ni	
28369	张宣	ni	
9434	袁泉拍	nh	
29884	林良	nh	
12027	中国教育部	ni	
22155	圣决	ni	
8478	谦益	ni	
28479	范尼盖子尼	ni	
11455	广州小米	ni	
20891	李健单	ni	
11061	安图妮	ni	
15549	张带	ni	
21493	墨西哥东南	ni	
2156	金城	ni	
10752	马6	ni	
108	帕杰罗	ni	
16733	伯斯特	ni	
6939	梅毒癍	nh	
103	三菱	ni	
5397	金球	ni	
22998	Jussi	nh	
24862	琳嘉	ni	
16466	黎之芙	ni	
14843	李书文	ni	
7632	米三	ni	
24305	乔瓦尼	nh	
3991	朱旺	ni	
23069	邻水县长安乡乡政府办公室	ni	
2901	老詹	ni	
15932	倪飞无奈	nh	
821	诺维茨基	ni	
4093	安切洛蒂	ni	
5231	金科	ni	
3737	小贷公司	ni	
11976	阿蜜丝	nh	
17127	卡罗拉加	ni	
25281	上海电影译制厂	nh	
7019	高夫	ni	
16245	张宏波	nh	
1374	宋茜	nh	
3160	aux	ni	
23406	中华诗词协会	ni	
13728	法国达能集团	ni	
15561	致粹	ni	
26124	北京耀莱影视文化传媒限公司	ni	
10411	鼎伦吉利汽车	ni	
4528	鲁政函	nh	
4392	P2P公司	ni	
20717	梅拉尼娅	nh	
11602	卷福	nh	
27194	末日骑士	ni	
17022	弗兰科沃兹	ni	
23821	上海伊墨科技股份有限公司app公司	ni	
30292	西电耐斯空气净化器	ni	
242	小糯	ni	
7168	河南队	nh	
27211	普罗姆斯	ni	
7886	阿苏拉	ni	
20353	?刘	ni	
10521	维尔特	ni	
17528	弗洛伦蒂诺	ni	
5993	河北省石家庄市长安区西兆通镇乐城国际会展中心进口商品城	ni	
16908	胡润	ni	
14723	隋东陆	ni	
27934	??	ni	
6254	李沧区政府	ni	
30778	刘中垒	ni	
17300	秀肖恩	ni	
27577	陈斌强	ni	
20064	翁牛特旗乌丹镇全宁路	ni	
29260	郑州市人民政府	ni	
22575	老红	ni	
18575	杰德1	ni	
13531	唐天宝	ni	
5491	徐峥	nh	
21902	等额华	ni	
6300	最高法院	ni	
376	卡罗拉雷凌	ni	
7699	张可久	ni	
7561	蔡依林	nh	
1745	丹尼斯	ni	
11749	挥洒梦奇	nh	
4071	江淮同悦	ni	
15311	老吴	nh	
8094	萨拉	ni	
9345	张益达	ni	
21523	拉萨罗·卡尔迪亚诺	ni	
7186	戴利	ni	
3060	中华骏捷	ni	
17554	国家制造业信息化培训中心	ni	
8788	曹睿	ni	
29727	欧斯罗艾斯	nh	
24257	李商	ni	
29333	茂君	nh	
3983	吉承	ni	
18929	重庆长安汽车股份有限公司	ni	
2904	坎比	ni	
20837	拉一波	ni	
29709	尔滨鑫长安汽车销售有限公司	ni	
11553	张天	nh	
10305	中国台湾流行乐	ni	
22402	旷世杰	nh	
24651	王吴居蓝	nh	
24730	彭长城	ni	
1858	Mavericks	ni	
26003	小米智能插座	ni	
24848	英国现代	ni	
16174	煞东	nh	
19189	石家庄职教中心	ni	
14685	卡夫卡	nh	
3143	伊顿	ni	
9411	克莱斯勒公司	ni	
10132	吉慢	ni	
3762	陈坤	nh	
28952	范思哲	ni	
14603	布莱索	ni	
21747	戴玉强	nh	
10061	曹丕徐	nh	
26205	黑子哲	nh	
11974	黄鹤	ni	
14590	长城汽车公告	ni	
25612	冯朗	ni	
18907	江津腾瑞汽车	ni	
12441	宋国友	ni	
11756	李禄曈	nh	
12012	梅德韦杰夫	ni	
9283	KFC三一重工股份有限公司	ni	
1079	欧力威	ni	
3929	影视制作股份有限公司	ni	
27158	希贤	ni	
16068	中国国学中心	ni	
23979	华为客户服务中心重庆三峡广场店	ni	
963	高卢	ni	
20086	魏武帝曹操	ni	
28135	斯蓝	nh	
26798	24Hz	ni	
13097	莱昂纳德光	ni	
11296	何国	nh	
6484	小休	ni	
13	科学院	ni	
9096	若奥	ni	
16436	山药健	nh	
27507	塔三	ni	
5530	帕沙特	ni	
16309	国家基础教育实验中心外语教育研究中心	ni	
17944	中国财政部财政科学研究所	ni	
1260	比亚迪宋	ni	
23289	库普里扬诺维奇	ni	
30286	美国大学预科	ni	
28088	凡德洛	nh	
24350	祖尔斯	ni	
6700	泰格	ni	
23277	华为荣耀系列	ni	
16020	萨姆·斯普卢	ni	
24286	安灏	ni	
27142	沟通湘	nh	
11929	孙怡	nh	
29626	瓦尔特·德·席尔瓦	ni	
16438	荣耀卡顿	ni	
20345	伊琳娜	nh	
27157	贾傅	nh	
19752	熊德	nh	
29941	曼海姆大学	ni	
9399	张郃	ni	
7501	陈晓东	nh	
21154	柯南	ni	
30147	诺坎普球场	nh	
9352	广信银行	ni	
17450	惠阳工商银行站	ni	
15111	曲世聪	ni	
6963	潘神	ni	
18948	温州上特电机有限公司	ni	
18029	陈自明	nh	
4498	圣安东尼奥马刺队	ni	
14415	叶山	ni	
7257	丁原	ni	
10783	莫辛纳	nh	
1219	GE医疗集团	ni	
4763	拉尔夫·桑普森	nh	
2643	金妍儿	nh	
19672	宁波阳光	ni	
11237	白玉兰	ni	
3400	莱宝高科	ni	
3867	马可波	ni	
23321	石小克	nh	
26517	图示华	ni	
16161	刘海碎	ni	
1083	卢纶	ni	
12062	中国恒大	ni	
28624	沈阳市和平区法院	ni	
5028	鲁程	ni	
31032	明·黄元吉	nh	
16343	华盛顿奇才	ni	
30250	日产玛驰	ni	
8964	戴流苏	nh	
15121	朱丽娅	ni	
11017	宝马保时捷	ni	
27755	石敬	nh	
9285	Ltd华为技术有限公司	ni	
2431	匹克威克	ni	
8141	梅丽梅丽	nh	
21451	雷克斯卢瑟	nh	
25446	杨金刚	nh	
29392	中国社科院财经战略研究院	ni	
9571	罗哲文	nh	
25287	葡萄牙足协	ni	
9256	Corporation比亚迪股份有限公司	ni	
23567	华阳中学	ni	
23527	张博	ni	
22262	中搜网络技术股份有限公司	ni	
12872	孙俪邓超	nh	
23091	孙八一	ni	
28161	300tsi	ni	
13558	长安铃木公司	ni	
29298	李曼	nh	
11500	开封交运集团	ni	
24713	王振耀	ni	
6007	小口哨	ni	
14856	奥德修斯	ni	
55	贾布斯	ni	
3131	春花	ni	
4559	欣欣	ni	
1474	美国加利福尼亚设计学院艺术中心	ni	
28894	丽苑阳光	ni	
29377	赵信便	ni	
2790	disp	ni	
29500	光崎	nh	
19332	马萨	nh	
494	诸葛亮	ni	
15223	韩国首尔地方法院	ni	
7772	国家质检总局	nh	
8904	大连中山区大连中心	ni	
2343	朝伟	nh	
25147	焚克	nh	
1427	龙腾	ni	
16323	俄克拉荷马雷霆	ni	
29163	中华人民共和国国旗旗面	ni	
28890	俞丽拿	nh	
525	扁鹊	ni	
23683	GeorgeMason大学	ni	
4940	广州恒大队	nh	
20313	奥迪宝马大众保时捷	ni	
18894	atx	ni	
673	锋朗	ni	
19193	邓世昌	ni	
3364	酸酸乳	ni	
30078	宏晶公司	ni	
16669	普鲁夫	nh	
1820	马龙	ni	
9662	西万拓听力仪器苏州有限公司	ni	
8433	徐秉义	ni	
29522	艾尼维亚·冰霜	ni	
14263	薄暮霞	ni	
26797	赓旭	ni	
27162	张静林	nh	
13125	黑狐9	ni	
15294	王杀	ni	
5379	逸仙	ni	
10632	唐弓	ni	
26981	奥斯特	nh	
21559	切尔西俱乐部	ni	
13430	李毅杰	nh	
26604	魅族游戏中心	ni	
18070	杭州石歌公司	ni	
13438	史泰龙	nh	
14312	中国西宁藏	ni	
8073	长城宝马	ni	
9288	联合利华中国公司	ni	
21424	艾尔迪克	ni	
15118	瑞虎7加满油	ni	
8007	高垣枫	ni	
8779	ain	ni	
26660	南京第四中山大学外文系	ni	
27225	黄克功	ni	
19816	兴科电子科技有限公司	ni	
21882	福尔摩斯	ni	
23808	麦克格雷迪正	nh	
1182	胡胜利	ni	
24117	俄亥俄州立大学哥伦布分校	ni	
6221	紫薇	nh	
29804	STC公司	ni	
16755	拧紧力矩	ni	
14288	本茨	ni	
262	薏仁	ni	
15805	高俅	nh	
10745	庄沿	nh	
8078	姜维亦	nh	
28865	黄白	ni	
5162	黄精甫	nh	
7162	刘一魁	ni	
24718	乔尔玛	ni	
15759	贝克	ni	
18535	施恩	nh	
19700	贝丽卡	ni	
9731	帕玛	ni	
7472	如龙	ni	
29808	霍乐	nh	
15731	德国出版业巨头斯普林格集团	ni	
16002	萨普	ni	
1335	奥斯汀	nh	
16837	美国州长协会	ni	
18094	玉门关长城	ni	
8380	鲍三十	ni	
11610	中国网络优化公司	ni	
18241	西安建筑科技大学	ni	
6230	李妍	ni	
28950	广州富力72	ni	
9232	马戏嘉	ni	
15154	唐门	ni	
6587	西门	ni	
18324	范·迪塞尔卢卡斯·布莱克杰森·斯坦森	nh	
8417	韩琦	ni	
19753	曾原义	ni	
20174	杨晓燕	nh	
19289	上海远信影视传媒有限公司	ni	
6098	张狂	ni	
8026	汉米尔顿	ni	
18067	张顺燕	ni	
23687	希格斯	nh	
28216	陈平	nh	
2780	蒂芙尼	ni	
25636	淡霞	nh	
29072	蒙古王公贵族	ni	
20979	印度储备银行	ni	
26052	艾灵顿	ni	
1697	指南者	ni	
11868	雷朋	ni	
13727	破楼村东南	ni	
28274	海恩霍华德	ni	
15334	中国电影股份有限公司	ni	
12717	兰邓郎俊	ni	
30436	吉格吉格勒	ni	
27443	陶雪芬	nh	
15927	拉莫斯/卡瓦尔	nh	
9141	卷一	ni	
30814	深圳龙华新区	ni	
20911	陈创	ni	
29799	宁波现代	ni	
2949	小龙	ni	
4628	以色列荷兹利亚队	ni	
20303	华为麦芒	ni	
379	普瑞维亚	ni	
21966	丹尼斯·约翰逊	ni	
11035	北京蓝鹏律师事务所	nh	
27940	俄政府	ni	
22864	华润深圳湾体育中心	ni	
11083	骚男	ni	
22346	朴泰夏	nh	
6734	孙楠	nh	
10903	西安比亚迪二厂	ni	
15624	苏星宇	ni	
23585	王龙战	ni	
17239	马夏尔	nh	
26288	刘伟	ni	
12526	oppo官网商城	ni	
30824	中国技术研发中心	ni	
10604	太逞强	ni	
29966	XXX公司	ni	
29125	小龙猫	ni	
20577	汤姆·马沃罗·里德尔	ni	
150	双清	ni	
4207	赵健	ni	
23279	索菲玛	ni	
9785	登率队	ni	
17185	黄蜂磨	ni	
13722	帝豪远景	ni	
3968	交通银行	ni	
18119	法国标致雪铁龙集团	ni	
26590	罗马世锦赛	ni	
4627	朱利安·莱特	ni	
14541	小米5电池	ni	
9161	国内大学	ni	
18322	遵义市海尔大道南岭路口	ni	
18353	圣托马斯·阿奎	ni	
24614	因生	nh	
17625	朱一龙	nh	
4038	浑然天成	ni	
21310	塞浦路斯证券交易委员会	ni	
4039	朱元璋	ni	
5568	富士微单	ni	
16278	上海卢工	ni	
7381	阿拉维斯	ni	
3873	仿生	ni	
934	龙威	ni	
27068	余应松	nh	
14595	凤姐	ni	
20470	布莱克替	ni	
10202	尔康	ni	
26039	李星云	nh	
28106	卡如	ni	
7463	日本电视台	ni	
18339	科尔查莫斯	ni	
2806	贵州省黔	ni	
4399	佩顿	ni	
19167	ACCA协会	ni	
31082	卡出翔	ni	
28364	侠马丁	ni	
24564	王绾	nh	
28495	胡紫	nh	
22477	川维	ni	
23	一汽	ni	
13554	菌敏	nh	
2992	邓涵	ni	
19598	仓央嘉措	nh	
20163	美队	nh	
23239	程泰宁	ni	
2289	帽子	nh	
29567	彭嘉欣	nh	
19064	闻泰	nh	
15355	华为中兴酷派	ni	
8218	陈忠义	nh	
8002	龙叔	nh	
4801	季总	nh	
24832	卫视电视台	ni	
23430	刘仪伟	nh	
28953	老陶	ni	
20858	帕萨特比	ni	
16383	元气丹	ni	
16240	日本汽车制造公司	ni	
24583	阿甘挺	ni	
22286	曹睿之	ni	
8313	高球通	ni	
12898	马云阿里巴巴	ni	
16480	昭白玉堂	nh	
9961	rain	ni	
5065	朴惠莲	nh	
2598	日日奇	ni	
17386	列克萨斯	nh	
378	卡罗拉双擎	ni	
13123	皇马西班牙国家德比	ni	
20923	帕萨特内	nh	
26292	青岛市体育中心	ni	
12288	简阳汇峰汽车	ni	
26287	湖南润锦汽车远光	ni	
456	小花	nh	
23865	rocco	ni	
10371	福建省汽车工业集团	ni	
13213	福州大学外国语学院	ni	
2552	立柱	ni	
17652	金山手机助手	ni	
4505	斯贝茨	ni	
4360	Google公司	ni	
8317	北京八达岭长城	ni	
8030	三星官网	ni	
23293	浙江省金华义乌	ni	
20930	小林敏孝	ni	
30186	李白平	ni	
636	霍华德	ni	
23971	咬文	nh	
21738	张小斐	nh	
22045	希耶尔	ni	
30955	丰田卡罗拉销量	ni	
26544	刘禅啥	nh	
30697	李恩西	nh	
22257	昌珉	nh	
2070	张海亮	ni	
26064	马荣	nh	
1939	1GHz	ni	
14009	弗大学	ni	
4420	刘熙	nh	
18811	佳赫	ni	
14212	孔刘	nh	
23214	萧遥	nh	
4030	慕容秋	nh	
20675	黄澜任	nh	
10286	左滑动	ni	
21443	瑞钻北京名表客户服务中心	ni	
21514	葛雷柯	nh	
13441	术梦奇	ni	
24008	伍仕贤	nh	
19337	美国纽约证券交易所	ni	
24493	胡歌签约公司	nh	
18010	孙家洲	ni	
29101	王飞	nh	
27453	和蒂娜	nh	
30077	大卫韦斯特	ni	
4696	北方汽修学校	ni	
14107	莫维	ni	
21499	圣野	nh	
11329	黄忠叠	ni	
8438	钱氏	ni	
20733	帕特里克·休斯	nh	
31122	樊川	nh	
15824	广州石砌水井	ni	
13479	圣约	ni	
20119	周邓	ni	
480	鲁班	ni	
13035	港版牛栏	ni	
5288	刘禅	ni	
539	孙悟空	ni	
22143	顾明	ni	
22828	南沙群岛革命委员会	ni	
19581	澳大利亚亚洲杯受了重伤	ni	
29380	加拿大枫叶银币	ni	
13187	SIEMENS公司	ni	
7680	滕王阁	nh	
15615	项允超	ni	
25295	窝古斯塔斯	ni	
13595	秦陵博物院	ni	
1414	蓝洲	ni	
27607	双健	ni	
1494	阿里扎	ni	
14720	摩托费尔南多	nh	
27174	美国国际人力资源管理协会	ni	
5414	塔纳瓦罗	ni	
10074	德媒	nh	
28230	马哲	ni	
1765	奥沙利文	ni	
28518	美国商业专利数据库	ni	
23856	戴法	ni	
11119	苏联队	ni	
14016	唐纳德·特朗普	nh	
17489	JRUNMacromedia公司	ni	
9203	阎罗半	ni	
4857	梁运华	nh	
20845	信息技术发展有限公司	ni	
10914	德拉蒙德9	ni	
20336	尼科拉	ni	
17722	凤霞	ni	
5211	中华小学书香门第分校	ni	
26663	北京铁路管理学校	ni	
22042	丰田普拉多军绿色	ni	
15816	石田彰	nh	
24419	kCLAuthorizationStatusAuthorized	ni	
14695	大连恒大	ni	
1711	tv	ni	
25391	汪希箖	nh	
17673	孙悦会	ni	
6915	老牛	ni	
4921	欧罗巴	ni	
1293	颖宝	nh	
4227	现代悦动	ni	
23241	田心居委会	nh	
7648	周易	ni	
6784	李敬宇	ni	
13961	海宁嘉行天下影视文化有限公司	ni	
21055	罗兰学校	ni	
7288	泽拉	ni	
12252	前智利国家队	ni	
8457	司马光	nh	
28345	高鑫磊	nh	
18952	拉塞尔跳	ni	
6303	黄巾	ni	
1538	霍尔	ni	
9084	广东现代管理专修学院	ni	
16668	基洛夫	ni	
18195	康奈尔	ni	
20463	高鹏飞	nh	
6865	米勒·弗勒	ni	
23451	二十一世纪异能研究所	ni	
2170	王玄	nh	
12123	艾欧丽娅	ni	
3707	阿卜杜勒·纳迪尔	ni	
22462	马伟	nh	
15650	美国思科公司	ni	
27814	于默认值	ni	
16444	湖南广播电视台	ni	
29418	仁勇	ni	
22944	东风26导弹	ni	
6932	宫崎骏	ni	
6325	化腾	ni	
17681	邓肯空	nh	
19615	国家认证认可监督委员会	ni	
20509	TRW公司	ni	
350	4t	ni	
30591	依维柯宝迪	ni	
12076	苏州海航	ni	
27125	苏元春	nh	
29055	巴雷特巴雷特	ni	
4258	唯伟	ni	
755	帅哥	ni	
16551	龙佩	ni	
23776	齐圆	nh	
7339	北京首钢男篮	ni	
16225	奥地利布斯堡家族	ni	
16251	苏薇	ni	
13124	迪凯龙9	ni	
11816	俄罗斯红旗歌舞团	ni	
24874	广东外语外贸大学	ni	
14232	remake	ni	
13338	凤和祥	ni	
17064	谢晓峰	ni	
29552	北卡罗来纳州格林斯伯勒市学校	ni	
26365	拉克希	nh	
13929	杜歌+	ni	
19183	USNEWS文理学院	ni	
2649	沃顿	nh	
25621	中国汽车技术研究中心	ni	
7703	杨万里	nh	
6012	高载	ni	
6554	晓松	ni	
27439	ECCEO电子商务职业标准研究中心	ni	
29616	小米商店	ni	
13521	亚马逊卖家大学	ni	
5402	天弘基金公司	ni	
14083	中共中央政治局	ni	
8125	宝马汽车公司	ni	
8656	玛雅	ni	
7804	本田歌诗图	ni	
12774	珠江新城沃康体检分院	ni	
18653	灰尘若	nh	
17588	德沃夏克	nh	
30317	杨博宇	ni	
17790	辛迪	nh	
5773	顾小白	nh	
13111	贵港永琪汽车电子	ni	
29878	桑坦德	ni	
2425	史传事验	ni	
10582	罗特斯	ni	
9938	摩托罗拉公司	ni	
1295	冯绍峰	nh	
22392	郝岗平	ni	
22457	王学军	nh	
26317	金鑫	nh	
30071	萨里	ni	
30418	日产贵士	ni	
11018	深圳市南山区广汽丰田	ni	
22871	焱娃	nh	
5830	弗拉泽·福斯特	nh	
17461	阳光嘉	ni	
6894	天津港进口车直营销售服务中心	ni	
3082	杨阜	nh	
30187	i3-530	ni	
21597	上海华山医院	ni	
13799	doPost	ni	
24047	特指欧盟委员会	ni	
537	东皇	ni	
21079	王紫嫣	nh	
25315	高军	ni	
18290	长海医院	ni	
19446	李珉	nh	
18758	罗就	nh	
25781	万钢	nh	
9963	张丽珍	nh	
3418	阿娜尔罕	nh	
21708	柱赫	nh	
4361	堆栈	ni	
16836	国家科学基金会	ni	
22892	左岭医院	ni	
20534	武统	ni	
9777	门德尔松	ni	
27977	曹操吕布	ni	
27448	旺达	ni	
21672	爱德华·马奈	ni	
12877	小仙童	ni	
22931	江苏省轻工厅	ni	
11691	杰宝	nh	
30000	江苏省网络	ni	
4423	王祖贤	ni	
10050	李宇	nh	
7569	蔚乔	nh	
10251	拉塞尔威斯布鲁克	ni	
10403	柚希	nh	
1822	护腿曼	ni	
12707	欧派家居集团股份有限公司	ni	
14984	北二环建华街口站	ni	
19036	天津天合嘉业	ni	
1436	明氏	ni	
29170	保定阳光	ni	
19758	威少沃尔	ni	
15464	炎煌	ni	
16678	中国文联有关文艺家协会	ni	
1276	恺乐	ni	
2	汤甜甜	ni	
26196	苏轼宋	nh	
17507	无忧篅奇	nh	
8928	TCL集团	ni	
30889	津波	nh	
27549	兰蔻水份缘	ni	
3584	肖邦	ni	
29581	安乐影片有限公司	ni	
13254	迷森	ni	
4809	呼韩邪	ni	
1522	are	ni	
28798	梁块	ni	
29646	伯恩茅斯大学	ni	
24287	日本爱信公司	ni	
15040	大学体育学院	nh	
6517	妹特	nh	
27360	斯洛文尼亚国家队	ni	
18997	邢岫	ni	
471	key	ni	
4413	阿根廷队	nh	
4307	纽约市政研究院	ni	
16216	孙东	ni	
14660	许鱼	ni	
13858	黑詹姆斯	ni	
17702	上海市质量技术监督局	ni	
18768	张良外	ni	
16897	小洛	ni	
18736	明焱	nh	
29273	凌傲	ni	
20497	夏朗优点	ni	
15545	奥迪a6l	ni	
4511	MONTH	ni	
12578	须夫	nh	
2989	胡歌	nh	
4986	郎悦祺	nh	
12394	泰达米尔	ni	
11205	车偏多	ni	
3054	阳光房	ni	
29099	泰妍金泰妍	nh	
29810	唐纳德·斯特林/	nh	
27769	良吉	nh	
8642	应届生	ni	
9597	沿津宁	nh	
30866	国际足球联合会	ni	
7075	奥本山	nh	
8553	小樱	ni	
6808	乔老爷	nh	
20110	加百度云	ni	
17227	中国药科大学	ni	
1046	讴歌	ni	
2608	基巴	nh	
28175	费利克斯	ni	
22584	观点一	ni	
11439	老舍	ni	
9244	艾森哲	ni	
19689	唐三武	ni	
23526	杨涛5	ni	
3326	长安大学	ni	
21434	贝拉克·侯赛因·奥巴马	nh	
11280	玛咖	ni	
12116	马库斯·汤普森	ni	
12422	叶宁	nh	
6407	Keyboard	ni	
6483	松松	ni	
14154	发哥	ni	
21332	乔木森	ni	
27011	柯鹏	ni	
10975	陈翔真	nh	
19761	科尔帕	ni	
16193	王途观	ni	
26271	威海恒大	ni	
15175	香港东方俱乐部	nh	
12482	贝勒球风	ni	
17083	CentOS很多商业性公司	ni	
21653	阿克隆	ni	
27805	汤姆克鲁斯	nh	
6358	温哥华灰熊队	ni	
754	黄渤	nh	
5959	巴特丽娜	ni	
4547	林妙	nh	
30652	洛杉矶政府	ni	
11870	林谌	ni	
28900	阿柏蛇	ni	
16266	上海政府	ni	
4741	讯飞	ni	
23437	黄丽凤	nh	
16238	若曦	ni	
4416	花花	nh	
7970	东风路轻工业学院	ni	
12942	泰勒斯威夫特	nh	
67	火箭	ni	
18454	郑允浩	ni	
19869	美国安利店铺	ni	
22436	贝贝网	ni	
28790	刘国昌	nh	
17252	巴黎姆巴佩	ni	
29183	不列颠哥伦比亚大学	ni	
2876	豹勒	ni	
13610	国家社科	nh	
18388	雷吉·米勒	nh	
14114	王使	ni	
24389	黑/红	ni	
30165	平顶山东南	ni	
14971	中国托福考生	ni	
7688	李璟	ni	
28825	小於0	ni	
18543	贝斯特	ni	
29598	姚明算	ni	
5087	艾迈多夫	nh	
15596	盛德	ni	
1370	刘越	nh	
30321	中华人民共和国著作权法	ni	
5713	二宝	ni	
4669	53德梅特里斯·尼克尔斯	ni	
26621	美国耐世特电子	ni	
18019	金开诚	ni	
18759	英文德语语意利语西班牙语俄语葡萄牙语土耳其语简体文	ni	
5255	谷哥	ni	
6788	陶汉林	nh	
29384	许电	nh	
25592	曾听薛	nh	
24221	沙坪坝房交所公租房管理中心	ni	
1231	诺亚	ni	
29179	利默里克大学	ni	
5032	Google（谷歌）公司	ni	
27867	刘张湾	ni	
11700	华为日本手机材料研究所	ni	
3036	黄磊	nh	
11052	帕特	ni	
14750	寇仲	ni	
29091	阳光上海总部地址	ni	
30178	会展中心	ni	
13504	长沙医博医院	ni	
17690	扬眉	nh	
4698	秦皇帝	ni	
17402	鸟德	ni	
15901	雷德班克	ni	
16056	Miley	nh	
19620	博德曼公司	ni	
16311	小符文	ni	
23794	江胜勋	ni	
7305	佳诺明德	ni	
11938	汽大连发动机厂	ni	
28337	金爱加	ni	
19196	陈金揆	ni	
27584	朱庇特帝国	ni	
18384	纯杰	nh	
13464	中东丰田	ni	
16482	张九	ni	
1804	阎魔	ni	
6802	玛丽莲	ni	
14289	戴姆勒—奔驰公司	ni	
5132	萧亚轩	nh	
8777	匡威匡威	ni	
1301	欧阳靖	nh	
26145	日本钟渊化学工业公司	ni	
20832	傅艺伟	nh	
20644	莫里	ni	
6533	言承旭	nh	
3269	巴黎欧莱雅	ni	
17580	江南大学福	ni	
25971	刘纳	nh	
12133	甄姬甄姬	ni	
12261	小花旦赵丽颖	nh	
11211	希恒	nh	
8615	郑州中原登封直营店	ni	
31078	凯文乐福	ni	
24255	周邦彦	nh	
19364	莱昂纳多	ni	
765	荣威	ni	
8568	朱仙	nh	
29215	范雄	nh	
17684	杜威二	ni	
29176	都柏林大学	nh	
21969	郭子凡	nh	
31060	姚氏	ni	
7116	舜宇	ni	
12297	奚嘉	ni	
6641	荷兰银行	ni	
5873	舒乐安	ni	
15796	中国人民大学法学院	ni	
237	小白	ni	
26406	辛玟暻汉城大劫案夺宝联盟	ni	
5393	杰里·克利弗	nh	
26884	晏子	ni	
17532	北京盈科律师事务所	nh	
18151	北京装修公司	ni	
24880	玉成	nh	
14863	中国建设银行明卡	ni	
16389	孙膑真	ni	
19706	中国队奥运	ni	
14265	Avid电视台	ni	
13193	上海东方大鲨鱼	ni	
10834	美国注册会计师协会	ni	
25382	魔云	ni	
18179	Villanova大学	ni	
20544	长城宽带全国统一	ni	
12951	张强	nh	
2230	普拉斯	ni	
6101	范·迪塞尔	nh	
735	沃里克	ni	
29469	潘洛斯	ni	
25907	外文出版社	ni	
11315	何言乎王	nh	
10498	统一终端	ni	
17987	老泰勒	nh	
20213	长城信用卡	ni	
1813	娜姐	nh	
13556	小瀛洲	ni	
29109	马克·沃尔伯格	nh	
9595	苇良	ni	
9137	张山风	ni	
27327	华夏基金管理公司	ni	
13388	西藏藏	ni	
26384	可删	ni	
7158	王开复	ni	
12489	中国乔丹体育公司	ni	
21051	一汽丰田品牌日	ni	
3278	海瑟薇	nh	
26289	拜尔	ni	
22095	梅须逊	ni	
25727	优吉拉	ni	
8035	舒汀	nh	
29922	民安大道	ni	
28664	雷诺发动机	ni	
27012	恒大公司	ni	
25478	美国南加州大学	ni	
20515	杨高授	ni	
29121	范学辉	nh	
28869	赵玉	nh	
20687	华为创始人	ni	
23196	联合国欧洲经济委员会	ni	
23793	科颜氏天猫旗舰店	ni	
30545	高利波特	ni	
29017	六和集团	ni	
23645	何忧	ni	
14792	中华人民共和国国家工商行政管理局	ni	
13991	李程彬	ni	
4573	张哲瀚	ni	
1861	exports	ni	
26866	尔滨电视台	ni	
12409	董玮	ni	
24513	车尔尼雪夫斯基	nh	
22976	理查德·博吉	ni	
16773	蔡陆	ni	
13957	哆啦	ni	
21127	吴温丁	nh	
31016	马自达汽车发动机声音	ni	
7852	邓伦参	nh	
6299	联邦最高法院	ni	
13089	WiFi联盟	ni	
23323	悦动雅绅特	ni	
6975	颜控	ni	
12004	高磊鑫	ni	
